time 	 RH 	 LH 
7701	 7701	 7701 
000.436	50.0000	50.0000	
000.502	50.0000	50.0000	
000.563	50.0000	50.0000	
000.629	49.9055	50.0945	
000.690	49.7720	50.2280	
000.750	49.9706	50.0294	
000.813	50.0126	49.9874	
000.877	50.0296	49.9704	
000.942	50.3455	49.6545	
001.002	51.2889	48.7111	
001.059	52.2383	47.7617	
001.123	52.8457	47.1543	
001.182	53.5816	46.4184	
001.243	54.2359	45.7641	
001.321	54.7424	45.2576	
001.385	55.2505	44.7495	
001.446	55.9795	44.0205	
001.501	56.9936	43.0064	
001.565	57.8351	42.1649	
001.634	58.0732	41.9268	
001.695	57.5167	42.4832	
001.750	56.8628	43.1372	
001.813	56.0595	43.9405	
001.883	55.3289	44.6710	
001.939	54.9348	45.0652	
002.008	54.6165	45.3835	
002.065	54.2749	45.7251	
002.129	53.5179	46.4821	
002.190	52.5620	47.4380	
002.249	51.3102	48.6898	
002.314	50.1725	49.8275	
002.379	49.2195	50.7805	
002.441	47.9125	52.0875	
002.505	46.4327	53.5673	
002.568	45.2082	54.7918	
002.634	44.1456	55.8544	
002.693	43.1753	56.8247	
002.753	42.1230	57.8770	
002.811	41.1633	58.8367	
002.886	40.2146	59.7854	
002.947	39.0759	60.9241	
003.002	37.6741	62.3259	
003.066	36.3052	63.6948	
003.130	35.1376	64.8624	
003.190	33.9515	66.0485	
7692	 7692	 7692 
7691	 7691	 7691 
000.032	50.6547	49.3453	
000.093	51.0894	48.9106	
000.165	51.6365	48.3635	
000.214	51.9128	48.0872	
000.288	51.8757	48.1243	
000.346	51.5006	48.4994	
000.408	50.8877	49.1123	
000.466	50.1411	49.8589	
000.538	49.6944	50.3056	
000.600	48.9180	51.0820	
000.665	48.3364	51.6636	
000.719	47.6051	52.3949	
000.783	46.1692	53.8308	
000.855	44.5192	55.4808	
000.913	43.1172	56.8828	
000.960	41.8029	58.1971	
001.024	40.3131	59.6869	
001.103	38.8301	61.1699	
001.165	37.4088	62.5912	
001.225	36.2087	63.7913	
001.287	35.0669	64.9331	
001.353	33.9381	66.0619	
7692	 7692	 7692 
7691	 7691	 7691 
000.011	50.0000	50.0000	
000.074	50.0000	50.0000	
000.134	50.0000	50.0000	
000.198	50.0000	50.0000	
000.264	49.3244	50.6756	
000.324	48.5594	51.4406	
000.388	47.8031	52.1969	
000.457	47.1239	52.8761	
000.518	46.5010	53.4990	
000.575	46.4499	53.5501	
000.642	46.9750	53.0250	
000.704	47.3547	52.6453	
000.768	47.8185	52.1815	
000.828	48.3689	51.6311	
000.894	49.3683	50.6317	
000.945	50.4863	49.5137	
001.017	51.4692	48.5308	
001.081	52.6315	47.3685	
001.141	54.0614	45.9386	
001.205	55.2998	44.7002	
001.270	56.6050	43.3950	
001.317	58.0806	41.9194	
001.392	59.5366	40.4634	
001.456	60.8669	39.1331	
7693	 7693	 7693 
001.506	62.2106	37.7894	
001.567	62.2106	37.7894	
001.626	62.2106	37.7894	
001.696	62.2106	37.7894	
001.762	62.2106	37.7894	
001.816	62.2106	37.7894	
001.883	62.2106	37.7894	
001.944	62.2106	37.7894	
002.008	62.2106	37.7894	
002.072	62.2106	37.7894	
002.132	62.2106	37.7894	
002.196	62.2106	37.7894	
002.261	62.2106	37.7894	
002.320	62.2106	37.7894	
002.384	62.2106	37.7894	
002.444	62.2106	37.7894	
002.509	62.2106	37.7894	
002.573	62.2106	37.7894	
002.633	62.2106	37.7894	
002.696	62.2106	37.7894	
002.760	62.2106	37.7894	
002.820	62.2106	37.7894	
002.884	62.2106	37.7894	
002.944	62.2106	37.7894	
003.008	62.2106	37.7894	
003.073	62.2106	37.7894	
003.133	62.2106	37.7894	
003.197	62.2106	37.7894	
003.261	62.2106	37.7894	
003.319	62.2106	37.7894	
003.383	62.2106	37.7894	
003.444	62.2106	37.7894	
003.517	62.0915	37.9085	
003.581	61.5927	38.4073	
003.641	61.0504	38.9496	
003.704	60.0838	39.9162	
003.768	59.2537	40.7464	
003.828	58.7701	41.2299	
003.894	58.1426	41.8574	
003.952	57.3846	42.6154	
004.016	56.4828	43.5172	
004.080	55.3885	44.6115	
004.140	54.5442	45.4558	
004.204	53.9256	46.0744	
202	 202	 202 
7691	 7691	 7691 
000.026	50.0000	50.0000	
000.091	50.0000	50.0000	
000.145	50.0000	50.0000	
000.212	50.0000	50.0000	
000.274	50.5748	49.4252	
000.334	51.0885	48.9115	
000.398	51.6774	48.3226	
000.470	52.2485	47.7515	
000.524	52.8325	47.1675	
000.586	53.1077	46.8923	
000.641	53.3462	46.6538	
000.704	53.3626	46.6374	
000.768	53.0186	46.9814	
000.828	52.7340	47.2660	
000.892	52.7885	47.2115	
000.956	53.1643	46.8357	
001.016	53.4212	46.5788	
001.080	53.5839	46.4161	
001.140	53.8219	46.1781	
001.204	53.8940	46.1060	
001.268	54.3630	45.6370	
001.328	55.0093	44.9907	
001.392	55.5446	44.4554	
001.457	55.7196	44.2804	
001.516	55.6677	44.3323	
001.580	55.6925	44.3075	
001.641	55.5561	44.4439	
001.704	55.3077	44.6923	
001.768	55.2302	44.7698	
001.828	54.9789	45.0211	
001.892	54.6233	45.3767	
001.956	53.6300	46.3699	
002.016	52.8335	47.1665	
002.080	52.2601	47.7399	
002.140	51.8418	48.1582	
002.205	51.4623	48.5377	
002.268	50.6220	49.3780	
002.328	50.6220	49.3780	
002.392	50.6220	49.3780	
002.456	50.6220	49.3780	
002.516	50.6220	49.3780	
002.580	50.6220	49.3780	
002.640	50.6220	49.3780	
002.703	50.6220	49.3780	
002.768	50.6220	49.3780	
002.828	50.6220	49.3780	
002.892	50.6220	49.3780	
002.966	50.6220	49.3780	
003.026	50.6220	49.3780	
003.090	50.6220	49.3780	
003.146	50.6220	49.3780	
003.204	50.6220	49.3780	
003.268	50.6220	49.3780	
003.328	50.6220	49.3780	
003.393	53.0190	46.9810	
003.457	55.3069	44.6931	
003.516	57.4834	42.5166	
003.581	59.5436	40.4564	
003.641	61.4749	38.5251	
7693	 7693	 7693 
003.704	63.2901	36.7099	
003.766	63.2901	36.7099	
003.826	63.2901	36.7099	
003.890	63.2901	36.7099	
003.954	63.2901	36.7099	
004.014	63.2901	36.7099	
004.078	63.2901	36.7099	
004.138	63.2901	36.7099	
004.202	63.2901	36.7099	
004.266	63.2901	36.7099	
004.326	63.2901	36.7099	
004.391	63.2901	36.7099	
004.454	63.2901	36.7099	
004.514	63.2901	36.7099	
004.578	63.2901	36.7099	
004.638	63.2901	36.7099	
004.702	63.2901	36.7099	
004.766	63.2901	36.7099	
004.826	63.2901	36.7099	
004.890	63.2901	36.7099	
004.954	63.2901	36.7099	
005.014	63.2901	36.7099	
005.078	63.2901	36.7099	
005.138	63.2901	36.7099	
005.202	63.2901	36.7099	
005.266	63.2901	36.7099	
005.326	63.2901	36.7099	
005.390	63.2901	36.7099	
005.454	63.2901	36.7099	
005.514	63.2901	36.7099	
005.578	63.2901	36.7099	
005.638	63.2901	36.7099	
005.705	64.4535	35.5465	
005.768	65.1615	34.8385	
005.828	65.3341	34.6659	
005.892	65.3104	34.6896	
005.956	65.5099	34.4901	
006.016	65.2904	34.7096	
006.080	64.6982	35.3018	
006.140	64.3462	35.6538	
006.204	64.2309	35.7691	
006.268	64.8444	35.1556	
006.328	65.2665	34.7334	
006.393	65.7979	34.2021	
006.469	66.6022	33.3978	
006.529	67.6264	32.3736	
006.592	68.7556	31.2444	
006.645	69.8831	30.1169	
006.709	71.0385	28.9615	
006.781	72.3008	27.6992	
006.840	73.5865	26.4135	
006.899	74.8464	25.1536	
006.970	76.0614	23.9386	
007.028	77.2305	22.7695	
007.095	78.3466	21.6534	
007.153	79.4067	20.5933	
007.205	80.4101	19.5899	
007.269	81.3608	18.6393	
007.328	82.2645	17.7355	
007.392	83.1159	16.8841	
007.456	83.9173	16.0827	
007.516	84.6648	15.3352	
007.580	85.3706	14.6294	
007.640	86.0375	13.9625	
007.704	86.6777	13.3223	
007.768	87.2784	12.7216	
007.828	87.8246	12.1754	
007.892	88.3266	11.6734	
007.956	88.7632	11.2368	
008.016	89.0426	10.9574	
008.080	88.9969	11.0031	
008.140	88.5030	11.4970	
008.204	87.6285	12.3715	
008.268	86.6775	13.3225	
008.328	85.3032	14.6968	
008.392	83.9095	16.0905	
008.456	83.1564	16.8436	
008.516	82.8345	17.1655	
008.580	82.8070	17.1930	
008.641	82.6806	17.3194	
008.704	82.2074	17.7926	
008.768	81.2373	18.7627	
008.828	80.2082	19.7918	
008.892	79.0626	20.9374	
008.956	77.6967	22.3033	
009.016	76.2634	23.7366	
009.080	75.1551	24.8449	
009.140	74.0385	25.9615	
009.204	72.9591	27.0409	
009.268	71.4408	28.5592	
009.328	70.1288	29.8712	
009.392	69.7921	30.2079	
009.457	69.5148	30.4852	
009.516	69.2448	30.7552	
009.581	68.3728	31.6272	
009.641	67.4408	32.5592	
009.704	66.8223	33.1777	
203	 203	 203 
7691	 7691	 7691 
000.025	50.0000	50.0000	
000.090	49.5219	50.4781	
000.154	49.0909	50.9091	
000.217	48.9865	51.0135	
000.277	49.4035	50.5965	
000.332	49.8939	50.1061	
000.401	50.6489	49.3511	
000.466	51.5683	48.4317	
000.529	52.8611	47.1389	
000.591	54.1226	45.8774	
000.648	55.5423	44.4577	
000.712	57.1000	42.9000	
000.772	58.8530	41.1470	
000.842	60.6864	39.3136	
7693	 7693	 7693 
000.894	62.4551	37.5449	
000.954	62.4551	37.5449	
001.016	62.4551	37.5449	
001.075	62.4551	37.5449	
001.139	62.4551	37.5449	
001.203	62.4551	37.5449	
001.263	62.4551	37.5449	
001.327	62.4551	37.5449	
001.387	62.4551	37.5449	
001.451	62.4551	37.5449	
001.515	62.4551	37.5449	
001.575	62.4551	37.5449	
001.639	62.4551	37.5449	
001.703	62.4551	37.5449	
001.763	62.4551	37.5449	
001.827	62.4551	37.5449	
001.887	62.4551	37.5449	
001.951	62.4551	37.5449	
002.015	62.4551	37.5449	
002.075	62.4551	37.5449	
002.139	62.4551	37.5449	
002.203	62.4551	37.5449	
002.263	62.4551	37.5449	
002.327	62.4551	37.5449	
002.387	62.4551	37.5449	
002.452	62.4551	37.5449	
002.522	62.4551	37.5449	
002.575	62.4551	37.5449	
002.639	62.4551	37.5449	
002.703	62.4551	37.5449	
002.763	62.4551	37.5449	
002.827	62.4551	37.5449	
002.890	62.1885	37.8115	
002.953	62.1270	37.8730	
003.017	62.1376	37.8624	
003.077	62.0374	37.9626	
003.141	61.9727	38.0273	
003.205	62.2038	37.7962	
003.265	62.6588	37.3412	
003.329	63.2827	36.7173	
003.389	63.8700	36.1300	
003.453	64.5325	35.4675	
003.517	65.2575	34.7425	
003.577	65.7034	34.2966	
003.642	66.5318	33.4682	
003.705	67.3979	32.6022	
003.780	68.4985	31.5015	
003.844	69.6155	30.3845	
003.897	70.6408	29.3592	
003.961	71.6544	28.3456	
004.030	72.7282	27.2718	
004.090	73.8660	26.1340	
004.155	74.9437	25.0563	
004.218	75.8840	24.1160	
004.277	76.7972	23.2028	
004.330	77.6447	22.3553	
004.389	78.4727	21.5273	
004.453	79.3065	20.6935	
004.518	80.0834	19.9166	
004.577	80.8482	19.1518	
004.641	81.5226	18.4774	
004.706	82.0571	17.9429	
004.765	82.2798	17.7202	
004.829	82.4218	17.5782	
004.890	82.4912	17.5088	
004.968	82.6813	17.3187	
005.033	82.8740	17.1260	
005.090	82.9498	17.0502	
005.154	82.9192	17.0808	
005.219	82.9235	17.0765	
005.282	83.0070	16.9930	
005.329	82.9954	17.0046	
005.402	82.8895	17.1105	
005.465	82.7759	17.2241	
005.530	82.6729	17.3271	
005.590	82.6439	17.3561	
005.655	82.6199	17.3801	
005.716	82.6560	17.3440	
005.780	82.7841	17.2159	
005.840	82.9592	17.0408	
005.900	83.0290	16.9710	
005.965	82.5885	17.4115	
006.029	82.0551	17.9449	
006.084	80.9559	19.0441	
006.148	79.5233	20.4767	
006.211	78.0271	21.9729	
006.279	75.8981	24.1019	
006.339	73.5404	26.4596	
006.402	71.1525	28.8475	
006.465	68.9579	31.0421	
006.530	66.8579	33.1421	
006.591	64.8019	35.1981	
006.654	63.1308	36.8692	
006.719	61.8750	38.1250	
006.774	60.7591	39.2409	
006.840	59.2189	40.7811	
006.897	57.9369	42.0631	
203	 203	 203 
7701	 7701	 7701 
000.056	50.0000	50.0000	
000.110	50.0000	50.0000	
000.177	50.0000	50.0000	
000.242	50.0000	50.0000	
000.296	50.0000	50.0000	
000.369	50.0000	50.0000	
000.429	50.0000	50.0000	
000.493	50.0000	50.0000	
000.555	50.0000	50.0000	
000.615	50.0000	50.0000	
000.677	50.0000	50.0000	
000.742	50.0000	50.0000	
000.802	50.0000	50.0000	
000.865	50.0000	50.0000	
000.930	50.0000	50.0000	
000.993	50.0000	50.0000	
001.053	50.0000	50.0000	
001.113	50.0000	50.0000	
001.179	50.0000	50.0000	
001.241	50.0000	50.0000	
001.301	50.0000	50.0000	
001.365	50.0000	50.0000	
001.430	50.0000	50.0000	
001.496	50.0000	50.0000	
001.555	50.0000	50.0000	
001.617	50.0000	50.0000	
001.673	50.0000	50.0000	
001.744	50.0000	50.0000	
001.804	50.0000	50.0000	
001.865	49.0620	50.9380	
001.928	48.2491	51.7509	
001.993	47.8347	52.1653	
002.048	47.3629	52.6371	
002.109	46.9799	53.0201	
002.177	46.9613	53.0387	
002.242	47.0753	52.9247	
002.302	47.4214	52.5786	
002.365	47.3484	52.6516	
002.435	47.2571	52.7429	
002.498	47.5374	52.4626	
002.558	47.7009	52.2991	
002.621	47.7571	52.2429	
002.677	48.0955	51.9045	
002.746	48.6618	51.3382	
002.800	49.0078	50.9922	
002.866	48.9221	51.0779	
002.932	48.5584	51.4416	
002.993	48.0380	51.9620	
003.051	47.6774	52.3226	
003.115	47.6212	52.3788	
003.178	47.2977	52.7023	
003.242	46.8178	53.1822	
003.298	46.1817	53.8183	
003.364	45.8210	54.1790	
003.436	45.1981	54.8019	
003.489	44.1901	55.8099	
003.557	43.1915	56.8085	
003.610	41.8018	58.1982	
003.683	40.3979	59.6021	
003.746	39.0041	60.9959	
003.799	37.8051	62.1949	
003.866	36.8654	63.1346	
003.931	36.3233	63.6767	
003.996	35.9231	64.0769	
004.055	35.9064	64.0936	
004.113	35.7653	64.2347	
004.183	35.9720	64.0280	
004.235	36.8107	63.1893	
004.294	38.0426	61.9574	
004.358	39.1282	60.8718	
004.422	40.3678	59.6322	
004.486	41.4160	58.5840	
004.546	42.3801	57.6199	
004.606	43.6693	56.3307	
004.670	44.8251	55.1749	
004.735	45.8883	54.1117	
004.795	46.9021	53.0979	
004.869	48.0669	51.9331	
004.934	48.9306	51.0694	
004.989	49.9909	50.0091	
005.058	51.0863	48.9137	
005.106	51.6175	48.3825	
005.170	52.1502	47.8498	
005.247	52.2185	47.7815	
005.307	52.4750	47.5250	
005.365	52.7453	47.2547	
005.422	53.1421	46.8579	
005.486	53.2371	46.7629	
005.546	52.9989	47.0011	
005.606	52.6116	47.3884	
005.670	52.0887	47.9113	
005.734	51.9053	48.0947	
005.806	51.6903	48.3097	
005.865	50.8088	49.1912	
005.928	49.6231	50.3769	
005.986	48.1808	51.8192	
006.046	46.5465	53.4535	
006.113	44.9553	55.0447	
006.180	43.2026	56.7974	
006.240	41.4450	58.5550	
006.300	39.6644	60.3356	
006.359	37.9949	62.0051	
006.434	36.3998	63.6002	
006.487	34.9759	65.0241	
7703	 7703	 7703 
006.550	33.6327	66.3673	
006.610	33.6327	66.3673	
006.674	33.6327	66.3673	
006.738	33.6327	66.3673	
006.799	33.6327	66.3673	
006.861	33.6327	66.3673	
006.921	33.6327	66.3673	
006.989	33.6327	66.3673	
007.049	33.6327	66.3673	
007.110	33.6327	66.3673	
007.174	33.6327	66.3673	
007.237	33.6327	66.3673	
007.297	33.6327	66.3673	
007.362	33.6327	66.3673	
007.427	33.6327	66.3673	
007.493	33.6327	66.3673	
007.550	33.6327	66.3673	
007.609	33.6327	66.3673	
007.673	33.6327	66.3673	
007.738	33.6327	66.3673	
007.798	33.6327	66.3673	
007.861	33.6327	66.3673	
007.927	33.6327	66.3673	
007.988	33.6327	66.3673	
008.050	33.6327	66.3673	
008.110	33.6327	66.3673	
008.174	33.6327	66.3673	
008.237	33.6327	66.3673	
008.296	33.6327	66.3673	
008.361	33.6327	66.3673	
008.420	33.6327	66.3673	
008.484	33.6327	66.3673	
008.546	33.4501	66.5499	
008.620	32.7855	67.2145	
008.684	32.0505	67.9495	
008.747	31.2387	68.7613	
008.806	30.4549	69.5451	
008.871	29.8559	70.1441	
008.930	29.5887	70.4113	
008.993	29.6421	70.3579	
009.053	29.6597	70.3403	
009.120	29.5331	70.4669	
009.177	28.9979	71.0021	
009.240	28.6580	71.3420	
009.303	28.1333	71.8667	
009.357	28.1333	71.8667	
009.422	28.1333	71.8667	
009.486	28.1333	71.8667	
009.545	28.1333	71.8667	
009.606	28.1333	71.8667	
009.680	28.1333	71.8667	
009.744	28.1333	71.8667	
009.804	28.1333	71.8667	
009.868	28.1333	71.8667	
009.933	28.1333	71.8667	
009.996	28.1333	71.8667	
010.055	28.1333	71.8667	
010.116	28.1333	71.8667	
010.181	28.1333	71.8667	
010.244	28.1333	71.8667	
010.303	28.1333	71.8667	
010.372	27.5940	72.4060	
010.435	26.9473	73.0527	
010.498	26.4053	73.5947	
010.558	25.8005	74.1995	
010.606	25.3861	74.6139	
010.670	25.0128	74.9872	
010.734	24.5870	75.4130	
010.793	24.5870	75.4130	
010.858	24.5870	75.4130	
010.922	24.5870	75.4130	
010.985	24.5870	75.4130	
011.045	24.5870	75.4130	
011.106	24.5870	75.4130	
011.169	24.5870	75.4130	
011.234	24.5870	75.4130	
011.293	24.5870	75.4130	
011.357	24.5870	75.4130	
011.421	24.5870	75.4130	
011.486	24.5870	75.4130	
011.545	24.5870	75.4130	
011.606	24.5870	75.4130	
011.670	24.5870	75.4130	
011.733	24.5870	75.4130	
011.793	24.5870	75.4130	
011.858	24.5870	75.4130	
011.922	24.5870	75.4130	
011.985	24.5870	75.4130	
012.045	24.5870	75.4130	
012.105	24.5870	75.4130	
012.181	24.5870	75.4130	
012.249	24.8448	75.1552	
012.306	25.9170	74.0830	
012.371	27.2154	72.7846	
012.435	28.8855	71.1145	
012.497	30.9022	69.0978	
103	 103	 103 
7701	 7701	 7701 
000.045	50.0000	50.0000	
000.109	50.0000	50.0000	
000.169	50.0000	50.0000	
000.234	48.4162	51.5838	
000.299	46.8663	53.1337	
000.362	45.4934	54.5066	
000.422	44.1957	55.8043	
000.482	43.3244	56.6756	
000.548	42.2882	57.7118	
000.610	41.3588	58.6412	
000.670	40.4336	59.5664	
000.734	40.0051	59.9949	
000.799	40.0739	59.9261	
000.859	40.4056	59.5944	
000.922	41.0061	58.9939	
000.982	41.8841	58.1159	
001.046	42.7367	57.2633	
001.109	43.4882	56.5118	
001.169	44.0625	55.9375	
001.232	44.3799	55.6201	
001.296	44.3742	55.6258	
001.361	44.2282	55.7718	
001.422	44.1729	55.8271	
001.481	43.8405	56.1595	
001.550	43.8439	56.1561	
001.613	44.2970	55.7030	
001.668	44.9626	55.0374	
001.732	45.4345	54.5655	
001.796	45.9640	54.0360	
001.866	46.1644	53.8356	
001.926	46.1163	53.8837	
001.987	46.3270	53.6731	
002.044	46.8105	53.1895	
002.109	47.7144	52.2856	
002.173	48.7526	51.2474	
002.236	50.2219	49.7781	
002.300	51.7322	48.2678	
002.363	53.1140	46.8860	
002.423	54.4317	45.5683	
002.484	56.1286	43.8714	
002.549	57.9170	42.0830	
002.605	59.6464	40.3536	
002.668	61.3513	38.6487	
7702	 7702	 7702 
7691	 7691	 7691 
000.046	50.0000	50.0000	
000.106	50.0000	50.0000	
000.162	50.0000	50.0000	
000.230	50.0000	50.0000	
000.290	50.0000	50.0000	
000.351	48.4269	51.5731	
000.415	46.9210	53.0790	
000.479	45.6236	54.3764	
000.543	44.2917	55.7083	
000.603	43.3831	56.6169	
000.666	42.8785	57.1215	
000.732	42.5119	57.4881	
000.792	41.9383	58.0617	
000.851	41.7328	58.2672	
000.916	41.7273	58.2727	
000.985	42.1266	57.8734	
001.047	42.9833	57.0167	
001.106	44.1227	55.8773	
001.162	45.1266	54.8734	
001.236	45.9318	54.0682	
001.296	46.4985	53.5015	
001.355	47.0768	52.9232	
001.420	47.9135	52.0865	
001.478	48.5683	51.4317	
001.544	49.5246	50.4754	
001.603	50.4370	49.5630	
001.668	51.2718	48.7282	
001.736	52.0607	47.9393	
001.791	52.9299	47.0701	
001.857	53.6656	46.3344	
001.912	54.5042	45.4958	
001.973	55.2482	44.7518	
002.036	56.3164	43.6836	
002.096	57.4530	42.5470	
002.156	58.6303	41.3697	
002.224	60.0511	39.9489	
7693	 7693	 7693 
002.284	61.6314	38.3686	
002.342	61.6314	38.3686	
002.406	61.6314	38.3686	
002.470	61.6314	38.3686	
002.534	61.6314	38.3686	
002.594	61.6314	38.3686	
002.654	61.6314	38.3686	
002.722	61.6314	38.3686	
002.782	61.6314	38.3686	
002.842	61.6314	38.3686	
002.906	61.6314	38.3686	
002.970	61.6314	38.3686	
003.034	61.6314	38.3686	
003.094	61.6314	38.3686	
003.154	61.6314	38.3686	
003.222	61.6314	38.3686	
003.282	61.6314	38.3686	
003.342	61.6314	38.3686	
003.406	61.6314	38.3686	
003.470	61.6314	38.3686	
003.534	61.6314	38.3686	
003.594	61.6314	38.3686	
003.654	61.6314	38.3686	
003.722	61.6314	38.3686	
003.788	61.6314	38.3686	
003.847	61.6314	38.3686	
003.911	61.6314	38.3686	
003.975	61.6314	38.3686	
004.041	61.6314	38.3686	
004.100	61.6314	38.3686	
004.161	61.6314	38.3686	
004.227	61.6314	38.3686	
004.299	62.6559	37.3441	
004.353	63.5632	36.4368	
004.415	64.2239	35.7761	
004.480	64.7751	35.2249	
004.549	65.3292	34.6708	
004.609	66.0764	33.9236	
004.670	66.7349	33.2651	
004.737	67.1892	32.8108	
004.797	67.1527	32.8473	
004.856	67.0539	32.9461	
004.920	66.6966	33.3034	
004.987	66.4846	33.5154	
005.043	66.0815	33.9185	
005.104	65.3759	34.6241	
005.170	64.9224	35.0777	
005.236	64.6593	35.3407	
005.297	64.9021	35.0979	
005.353	65.4818	34.5182	
005.409	66.1307	33.8693	
005.485	66.9233	33.0767	
005.546	67.9459	32.0541	
005.608	68.9549	31.0451	
005.667	69.9059	30.0941	
005.734	70.7731	29.2269	
005.795	71.4934	28.5066	
005.856	72.2068	27.7932	
005.918	72.9463	27.0537	
005.986	73.6047	26.3953	
006.049	74.3200	25.6800	
006.101	74.8994	25.1006	
006.171	75.4517	24.5483	
006.237	76.1561	23.8439	
006.289	76.7696	23.2304	
006.358	77.1343	22.8657	
006.422	77.5343	22.4657	
006.480	77.8849	22.1151	
006.544	78.1354	21.8646	
006.603	78.2042	21.7958	
006.672	78.2645	21.7355	
006.737	78.4444	21.5556	
006.793	78.7589	21.2411	
006.853	78.9380	21.0620	
006.915	78.6317	21.3683	
006.986	78.4597	21.5403	
007.049	78.1853	21.8147	
007.110	77.9576	22.0424	
007.162	77.8207	22.1793	
007.238	77.1629	22.8371	
007.296	76.2075	23.7925	
007.358	75.4982	24.5018	
007.421	74.8226	25.1774	
007.480	74.1042	25.8958	
007.547	73.3959	26.6041	
007.609	72.7457	27.2543	
007.672	72.0944	27.9056	
007.730	71.1258	28.8742	
007.791	69.9656	30.0344	
007.851	68.8575	31.1425	
007.915	68.0128	31.9872	
007.979	67.3357	32.6643	
008.041	67.3357	32.6643	
008.101	67.3357	32.6643	
008.167	67.3357	32.6643	
008.233	67.3357	32.6643	
203	 203	 203 
7691	 7691	 7691 
000.053	50.0000	50.0000	
000.115	50.0000	50.0000	
000.175	50.0000	50.0000	
000.235	50.0000	50.0000	
000.303	50.0000	50.0000	
000.365	48.0585	51.9415	
000.425	46.3367	53.6633	
000.489	44.8615	55.1385	
000.552	43.6267	56.3733	
000.616	42.3551	57.6449	
000.676	41.0897	58.9103	
000.739	39.9109	60.0891	
000.806	38.8340	61.1660	
000.865	37.8816	62.1184	
000.926	37.0829	62.9171	
000.988	36.3343	63.6657	
001.052	35.6918	64.3082	
001.117	35.4004	64.5996	
001.177	35.4954	64.5046	
001.237	35.5340	64.4660	
001.305	35.7970	64.2030	
001.368	36.5378	63.4622	
001.427	37.1803	62.8197	
001.486	37.4399	62.5601	
001.560	37.4922	62.5078	
001.620	37.5749	62.4251	
001.673	37.7650	62.2350	
001.731	37.4355	62.5645	
001.810	36.7659	63.2341	
001.869	36.3028	63.6972	
001.920	36.2352	63.7648	
001.989	35.8031	64.1969	
002.053	35.2433	64.7567	
002.117	34.5387	65.4613	
7692	 7692	 7692 
7701	 7701	 7701 
000.041	50.0000	50.0000	
000.099	50.0000	50.0000	
000.159	50.0000	50.0000	
000.227	48.6769	51.3231	
000.286	47.4428	52.5572	
000.351	46.1918	53.8082	
000.407	45.0781	54.9219	
000.471	43.9903	56.0097	
000.536	42.6603	57.3397	
000.600	41.2490	58.7510	
000.659	39.9884	60.0116	
000.720	38.4773	61.5227	
000.789	36.9909	63.0091	
000.850	35.6160	64.3840	
000.910	34.1165	65.8835	
7703	 7703	 7703 
000.970	32.8107	67.1893	
001.032	32.8107	67.1893	
001.096	32.8107	67.1893	
001.158	32.8107	67.1893	
001.219	32.8107	67.1893	
001.286	32.8107	67.1893	
001.347	32.8107	67.1893	
001.406	32.8107	67.1893	
001.469	32.8107	67.1893	
001.534	32.8107	67.1893	
001.597	32.8107	67.1893	
001.658	32.8107	67.1893	
001.719	32.8107	67.1893	
001.785	32.8107	67.1893	
001.846	32.8107	67.1893	
001.906	32.8107	67.1893	
001.969	32.8107	67.1893	
002.034	32.8107	67.1893	
002.097	32.8107	67.1893	
002.157	32.8107	67.1893	
002.218	32.8107	67.1893	
002.285	32.8107	67.1893	
002.347	32.8107	67.1893	
002.406	32.8107	67.1893	
002.469	32.8107	67.1893	
002.534	32.8107	67.1893	
002.599	32.8107	67.1893	
002.658	32.8107	67.1893	
002.720	32.8107	67.1893	
002.786	32.8107	67.1893	
002.847	32.8107	67.1893	
002.907	32.8107	67.1893	
002.980	33.3102	66.6898	
003.038	33.5284	66.4716	
003.108	33.3384	66.6616	
003.167	33.2642	66.7358	
003.221	33.1095	66.8905	
003.294	32.8780	67.1220	
003.355	32.5893	67.4107	
003.403	32.0033	67.9967	
003.479	31.4914	68.5086	
003.543	31.4105	68.5895	
003.606	31.7936	68.2064	
003.666	32.0720	67.9280	
003.727	32.0975	67.9025	
003.792	32.0975	67.9025	
003.845	32.0975	67.9025	
003.904	32.0975	67.9025	
003.975	32.0975	67.9025	
004.038	32.0975	67.9025	
004.102	32.0975	67.9025	
004.154	32.0975	67.9025	
004.224	32.0975	67.9025	
004.291	32.0975	67.9025	
004.353	32.0975	67.9025	
004.412	32.0975	67.9025	
004.477	32.0975	67.9025	
004.540	32.0975	67.9025	
004.606	32.0975	67.9025	
004.665	32.0975	67.9025	
004.725	32.0975	67.9025	
004.792	32.0975	67.9025	
004.854	32.0975	67.9025	
004.905	32.0975	67.9025	
004.974	32.0975	67.9025	
005.044	33.9865	66.0135	
005.106	35.7966	64.2034	
005.167	37.4128	62.5872	
005.228	39.1348	60.8652	
005.293	40.7077	59.2923	
005.352	42.3331	57.6669	
005.414	43.5568	56.4432	
005.477	44.1064	55.8936	
102	 102	 102 
7691	 7691	 7691 
000.006	50.0000	50.0000	
000.070	50.0000	50.0000	
000.133	50.0000	50.0000	
000.203	50.0000	50.0000	
000.271	50.0000	50.0000	
000.324	50.0000	50.0000	
000.388	50.0000	50.0000	
000.442	50.0000	50.0000	
000.515	50.0000	50.0000	
000.580	50.0000	50.0000	
000.637	50.0000	50.0000	
000.703	50.0000	50.0000	
000.768	50.0000	50.0000	
